name,mean lumi,std lumi,percentile,mean hue,std hue,label
C:\opencv\nonwhite\201\20121016049\20121016049_CV001_StoneImage113_2018-10-23_133917.JPG,176.8887722,0.0857438201176471,0.050989286,0.0183979715,0.234222848,0
C:\opencv\nonwhite\201\20121016049\20121016049_CV001_StoneImage37_2018-10-23_133917.JPG,178.7205112,0.0808504588627451,0.051139286,0.0136492995,0.20733833,0
C:\opencv\nonwhite\201\20121016049\20121016049_CV001_StoneImage75_2018-10-23_133917.JPG,175.9801571,0.084092630745098,0.051835714,0.016742413,0.219264303,0
C:\opencv\nonwhite\201\20121016059\20121016059_CV001_StoneImage112_2018-10-23_133115.JPG,178.5279126,0.0733293754509804,0.058857143,0.0159091925,0.217622055,0
C:\opencv\nonwhite\201\20121016059\20121016059_CV001_StoneImage36_2018-10-23_133115.JPG,179.1787668,0.0785892152156863,0.058096429,0.0219092095,0.26699679,0
C:\opencv\nonwhite\201\20121016059\20121016059_CV001_StoneImage74_2018-10-23_133115.JPG,177.85891,0.0848600138039216,0.058321429,0.02870241,0.304767013,0
C:\opencv\nonwhite\201\20121016097\20121016097_CV001_StoneImage112_2018-10-23_132811.JPG,176.2817955,0.080048076,0.063014286,0.028368098,0.302718893,0
C:\opencv\nonwhite\201\20121016097\20121016097_CV001_StoneImage36_2018-10-23_132811.JPG,178.8706587,0.0724901288235294,0.062625,0.014869282,0.204045971,0
C:\opencv\nonwhite\201\20121016097\20121016097_CV001_StoneImage74_2018-10-23_132811.JPG,179.2218571,0.0809316805882353,0.063039286,0.008305503,0.114349952,0
C:\opencv\nonwhite\201\20121016102\20121016102_CV001_StoneImage112_2016-10-21_141245.JPG,173.1229464,0.0975293280784314,0.06565,0.0375458235,0.355368326,0
C:\opencv\nonwhite\201\20121016102\20121016102_CV001_StoneImage36_2016-10-21_141245.JPG,173.9553425,0.0987207196078431,0.065178571,0.039233664,0.35918468,0
C:\opencv\nonwhite\201\20121016102\20121016102_CV001_StoneImage74_2016-10-21_141245.JPG,175.866674,0.0903061460392157,0.064610714,0.0183767435,0.236852823,0
C:\opencv\nonwhite\201\20121016111\20121016111_CV001_StoneImage112_2016-10-21_140934.JPG,172.3809357,0.098919567372549,0.050842857,0.0355705725,0.345430125,0
C:\opencv\nonwhite\201\20121016111\20121016111_CV001_StoneImage36_2016-10-21_140934.JPG,170.4228355,0.0963780955686274,0.050078571,0.043354665,0.379091097,0
C:\opencv\nonwhite\201\20121016111\20121016111_CV001_StoneImage74_2016-10-21_140934.JPG,170.5334131,0.101193352470588,0.050717857,0.034835907,0.335409723,0
C:\opencv\nonwhite\201\20121119011\20121119011_CV041_StoneImage111_2018-01-12_124747.JPG,144.9959,0.113129730352941,0.087107143,0.1264501815,0.582222218,0
C:\opencv\nonwhite\201\20121119011\20121119011_CV041_StoneImage36_2018-01-12_124747.JPG,147.0872307,0.113821003019608,0.087207143,0.117092234,0.547143259,0
C:\opencv\nonwhite\201\20121119011\20121119011_CV041_StoneImage73_2018-01-12_124747.JPG,144.5144077,0.100715173764706,0.086139286,0.094279849,0.475823377,0
C:\opencv\nonwhite\201\20121119013\20121119013_CV001_StoneImage113_2016-10-21_141714.JPG,144.2715141,0.130763020196078,0.075739286,0.1563483305,0.668250499,0
C:\opencv\nonwhite\201\20121119013\20121119013_CV001_StoneImage37_2016-10-21_141714.JPG,148.9835416,0.113894186980392,0.075732143,0.1042064635,0.542894167,0
C:\opencv\nonwhite\201\20121119013\20121119013_CV001_StoneImage75_2016-10-21_141714.JPG,146.355058,0.124527265647059,0.075128571,0.1276609625,0.590889705,0
C:\opencv\nonwhite\201\20121119016\20121119016_CV001_StoneImage113_2018-10-23_132900.JPG,157.1924206,0.0970930041176471,0.065685714,0.0549241615,0.380256688,0
C:\opencv\nonwhite\201\20121119016\20121119016_CV001_StoneImage37_2018-10-23_132900.JPG,158.1998362,0.103118087882353,0.065428571,0.0666584305,0.434574345,0
C:\opencv\nonwhite\201\20121119016\20121119016_CV001_StoneImage75_2018-10-23_132900.JPG,152.981173,0.102053814392157,0.065825,0.074999384,0.466329552,0
C:\opencv\nonwhite\201\20121119016\20121119016_CV041_StoneImage112_2018-01-12_125835.JPG,155.5527513,0.0998243475686275,0.065942857,0.054948003,0.377600165,0
C:\opencv\nonwhite\201\20121119016\20121119016_CV041_StoneImage36_2018-01-12_125835.JPG,153.9333947,0.120491333490196,0.066007143,0.1083715655,0.547363158,0
C:\opencv\nonwhite\201\20121119016\20121119016_CV041_StoneImage74_2018-01-12_125835.JPG,153.0533598,0.132336829921569,0.064789286,0.1212569165,0.601645351,0
C:\opencv\nonwhite\201\20121119017\20121119017_CV001_StoneImage113_2016-10-21_141629.JPG,157.0041992,0.120203631803922,0.071442857,0.090566585,0.512398556,0
C:\opencv\nonwhite\201\20121119017\20121119017_CV001_StoneImage37_2016-10-21_141629.JPG,155.2093222,0.132474106588235,0.071028571,0.128596268,0.619946476,0
C:\opencv\nonwhite\201\20121119017\20121119017_CV001_StoneImage75_2016-10-21_141629.JPG,159.0349062,0.135359558627451,0.072132143,0.0978534375,0.544346844,0
C:\opencv\nonwhite\201\20121119017\20121119017_CV041_StoneImage111_2018-01-12_125520.JPG,156.7851406,0.111159311019608,0.071142857,0.07235485,0.450688236,0
C:\opencv\nonwhite\201\20121119017\20121119017_CV041_StoneImage36_2018-01-12_125520.JPG,162.0536176,0.120818834313725,0.071871429,0.074921859,0.456145977,0
C:\opencv\nonwhite\201\20121119017\20121119017_CV041_StoneImage73_2018-01-12_125520.JPG,156.8124684,0.119639963137255,0.070635714,0.0816342215,0.479182472,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV001_StoneImage112_2018-10-23_133033.JPG,154.2346956,0.0933024707843137,0.063882143,0.0480791315,0.326970082,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV001_StoneImage36_2018-10-23_133033.JPG,154.4981356,0.108726778666667,0.065128571,0.0593177065,0.378555097,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV001_StoneImage74_2018-10-23_133033.JPG,153.0568182,0.101766493803922,0.064742857,0.066379377,0.404578083,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage111_2019-12-03_072057.JPG,150.9942676,0.0980002996078431,0.064171429,0.076586815,0.449855392,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage111_2019-12-24_204937.JPG,151.2150251,0.0918083954509804,0.065557143,0.0477111845,0.310681488,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage112_2019-12-11_205338.JPG,150.5274037,0.0996012844705882,0.064967857,0.0767712185,0.451252879,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage112_2020-02-12_173047.JPG,149.573575,0.0947728344313725,0.065603571,0.077093456,0.452950891,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage113_2019-11-26_203644.JPG,149.6326059,0.0932233425490196,0.064975,0.0572061745,0.362932073,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage113_2019-12-03_071914.JPG,148.5567485,0.099243498,0.0652,0.077651698,0.459436605,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage113_2020-01-31_210449.JPG,150.0333352,0.0889295263921569,0.064389286,0.04702725,0.296782333,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage36_2019-12-03_072057.JPG,150.2328246,0.100024619882353,0.064825,0.0732911895,0.442103709,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage36_2019-12-11_205338.JPG,150.8330376,0.0886517545882353,0.064407143,0.046898697,0.28519491,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage36_2019-12-24_204937.JPG,149.3059154,0.0948999663921569,0.064782143,0.0677669065,0.401694603,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage36_2020-02-12_173047.JPG,149.7759311,0.0939265554117647,0.065110714,0.063965649,0.409357785,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage37_2019-11-26_203644.JPG,151.9794917,0.094702751254902,0.065478571,0.0598395395,0.376496663,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage37_2019-12-03_071914.JPG,150.7663034,0.0918900607843137,0.064567857,0.059350541,0.379864396,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage37_2020-01-31_210449.JPG,149.0199658,0.0982620956078431,0.064753571,0.0779199745,0.453528401,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage73_2019-12-03_072057.JPG,148.306644,0.0959580050980392,0.065257143,0.0709391065,0.396535645,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage73_2019-12-24_204937.JPG,148.5676109,0.0876291468627451,0.06455,0.0531509475,0.352222007,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage74_2019-12-11_205338.JPG,148.2656557,0.10068831054902,0.065471429,0.086549238,0.476693071,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage74_2020-02-12_173047.JPG,147.3406891,0.106315751294118,0.064575,0.096775518,0.525834996,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage75_2019-11-26_203644.JPG,151.2485382,0.0984261584705882,0.065353571,0.065685735,0.405455441,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage75_2019-12-03_071914.JPG,151.5208436,0.106562488941176,0.065367857,0.0694121835,0.425842744,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV002_StoneImage75_2020-01-31_210449.JPG,149.7963086,0.0988915344313726,0.064628571,0.0768769755,0.44822882,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage112_2019-12-02_213235.JPG,148.2681937,0.104374974705882,0.066889286,0.0889113565,0.49665131,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage112_2019-12-13_211218.JPG,147.7565026,0.103966477058824,0.064946429,0.08552666,0.472595954,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage112_2019-12-27_194138.JPG,146.3486033,0.10191291772549,0.065332143,0.0919119655,0.496941816,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage112_2020-01-20_204102.JPG,151.4306352,0.104901399960784,0.064771429,0.075802476,0.44188986,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage112_2020-02-14_180035.JPG,154.8000447,0.112911143568627,0.063871429,0.0778731355,0.447716487,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage36_2019-12-02_213235.JPG,152.9029355,0.113358567254902,0.065089286,0.0926108725,0.50319055,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage36_2019-12-13_211218.JPG,154.7149314,0.104562823254902,0.065585714,0.044944381,0.298926565,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage36_2019-12-27_194138.JPG,152.9964444,0.104596628941176,0.068303571,0.068589995,0.39721796,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage36_2020-01-20_204102.JPG,150.4758007,0.10432435827451,0.064567857,0.076430496,0.436675619,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage36_2020-02-14_180035.JPG,147.5052787,0.103933975372549,0.065289286,0.090880074,0.495006784,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage74_2019-12-02_213235.JPG,153.241027,0.112614466901961,0.066071429,0.0837260215,0.469879562,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage74_2019-12-13_211218.JPG,147.800254,0.102552053490196,0.064671429,0.0844101015,0.469305511,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage74_2019-12-27_194138.JPG,150.1781818,0.100919073529412,0.065803571,0.0752114785,0.441949433,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage74_2020-01-20_204102.JPG,151.5073719,0.109699979607843,0.066371429,0.074774724,0.439225064,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV027_StoneImage74_2020-02-14_180035.JPG,155.3522536,0.104917070431373,0.065689286,0.048211728,0.323658234,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage109_2020-01-21_203849.JPG,152.205124,0.117813068941176,0.065657143,0.08825848,0.490113639,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage111_2019-11-21_210836.JPG,154.7124952,0.116348256431373,0.065253571,0.0702333715,0.425534348,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage111_2020-01-21_212314.JPG,147.6065402,0.111717682,0.064764286,0.0932355125,0.496113412,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage112_2019-12-19_211352.JPG,150.8913506,0.112216436784314,0.065446429,0.078009845,0.446060806,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage112_2020-01-02_200010.JPG,153.807006,0.115841932941176,0.065046429,0.0605914605,0.385849315,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage113_2019-12-05_205330.JPG,151.0221412,0.100999061019608,0.06565,0.0662764375,0.419864629,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage35_2020-01-21_203849.JPG,149.5338434,0.108549277254902,0.066746429,0.090559564,0.497246585,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage36_2019-11-21_210836.JPG,151.3399262,0.113430968980392,0.066810714,0.0758512605,0.456410962,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage36_2019-12-19_211352.JPG,152.3075289,0.104113111803922,0.063896429,0.0487580135,0.335065624,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage36_2020-01-02_200010.JPG,148.3438044,0.112693831058824,0.0656,0.084024993,0.476001493,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage36_2020-01-21_212314.JPG,151.5847883,0.11322308854902,0.065457143,0.07507329,0.424410529,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage37_2019-12-05_205330.JPG,156.3855107,0.116289404039216,0.065664286,0.0540022735,0.345531649,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage72_2020-01-21_203849.JPG,152.3878325,0.112984742509804,0.064985714,0.0822760085,0.460436267,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage73_2019-11-21_210836.JPG,151.4270188,0.102759963960784,0.065721429,0.0754910425,0.463169485,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage73_2020-01-21_212314.JPG,151.3585201,0.120313673058824,0.066125,0.089279835,0.496529675,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage74_2019-12-19_211352.JPG,157.987938,0.120544495137255,0.065435714,0.04289692,0.303444005,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage74_2020-01-02_200010.JPG,151.4281012,0.107599426705882,0.065096429,0.0729915135,0.410950146,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV028_StoneImage75_2019-12-05_205330.JPG,150.8626584,0.114055234470588,0.0654,0.097488021,0.510486563,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage112_2019-12-03_202951.JPG,154.4712113,0.122395047843137,0.06575,0.0839351545,0.474677974,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage112_2019-12-17_213521.JPG,151.3707947,0.109731462,0.063907143,0.089803637,0.492380659,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage112_2020-01-01_213402.JPG,152.7207771,0.115540097333333,0.064528571,0.0897281885,0.488181798,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage112_2020-01-01_213638.JPG,150.8572458,0.11645880227451,0.064421429,0.0950902185,0.496923969,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage112_2020-01-22_205103.JPG,150.5772991,0.116198456039216,0.064660714,0.092007076,0.473540555,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage112_2020-02-07_215543.JPG,153.2360354,0.12732942172549,0.064896429,0.0923250825,0.480517117,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage112_2020-02-07_215627.JPG,153.6768621,0.120856527098039,0.064921429,0.0859483945,0.468642564,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage36_2019-12-03_202951.JPG,150.0476164,0.120438620705882,0.064203571,0.1107639295,0.54427255,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage36_2019-12-17_213521.JPG,155.1568693,0.120224311058824,0.063792857,0.077472314,0.440070736,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage36_2020-01-01_213402.JPG,148.3185981,0.118276116980392,0.065521429,0.1098881485,0.529806067,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage36_2020-01-01_213638.JPG,152.6047654,0.115748683372549,0.064003571,0.077713879,0.451553238,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage36_2020-01-22_205103.JPG,151.0467512,0.110584178901961,0.064475,0.0745766995,0.404094156,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage36_2020-02-07_215543.JPG,152.3064525,0.121466183490196,0.063817857,0.0765111905,0.436097664,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage36_2020-02-07_215627.JPG,148.4885275,0.118190050588235,0.064128571,0.110389526,0.545083229,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage74_2019-12-03_202951.JPG,152.42136,0.114612838862745,0.063603571,0.076929866,0.428194815,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage74_2019-12-17_213521.JPG,154.8691967,0.12871647145098,0.064464286,0.096745761,0.485388554,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage74_2020-01-01_213402.JPG,154.1134584,0.11533546827451,0.06475,0.055807435,0.348425109,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage74_2020-01-01_213638.JPG,148.3505843,0.127847656117647,0.064178571,0.1212711805,0.580264368,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage74_2020-01-22_205103.JPG,151.7310125,0.113388006705882,0.064939286,0.0880351105,0.461847717,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage74_2020-02-07_215543.JPG,149.9611858,0.103829113490196,0.063489286,0.0839592075,0.458694538,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV029_StoneImage74_2020-02-07_215627.JPG,152.3350336,0.112072547058824,0.063714286,0.065818591,0.404078682,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage111_2019-12-02_210831.JPG,149.5310871,0.0889618099215686,0.065082143,0.061962388,0.388858653,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage112_2019-11-18_214712.JPG,148.1798011,0.101710395764706,0.06535,0.1059025525,0.547823568,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage112_2019-12-02_210611.JPG,149.590018,0.10513025427451,0.065403571,0.085810354,0.479244852,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage112_2019-12-16_210725.JPG,149.4580785,0.0971941738039216,0.064235714,0.0848699865,0.45684823,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage112_2019-12-30_201019.JPG,149.5717098,0.0940660920784314,0.065317857,0.062294058,0.397347778,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage112_2020-02-14_205709.JPG,151.0473559,0.0995694269803922,0.064632143,0.086256568,0.492318536,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage112_2020-02-14_210250.JPG,149.1782662,0.10395946745098,0.063528571,0.0776611775,0.459029183,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage113_2020-02-03_205242.JPG,152.2919655,0.0893116069411765,0.063742857,0.054236082,0.362201189,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage36_2019-11-18_214712.JPG,149.4198121,0.10079820745098,0.065003571,0.072357468,0.427573209,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage36_2019-12-02_210611.JPG,150.1731619,0.0937213794117647,0.063875,0.062643006,0.348640951,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage36_2019-12-02_210831.JPG,150.0936184,0.0979016765490196,0.064471429,0.0606643485,0.362253461,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage36_2019-12-16_210725.JPG,149.6971435,0.102251253372549,0.064139286,0.089311866,0.496852493,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage36_2019-12-30_201019.JPG,151.4959102,0.106940284823529,0.064621429,0.0775403115,0.452252459,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage36_2020-02-14_205709.JPG,151.9183731,0.0981461023137255,0.063660714,0.0532114005,0.332719327,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage36_2020-02-14_210250.JPG,150.1828619,0.106684796078431,0.063767857,0.0809615295,0.465535358,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage37_2020-02-03_205242.JPG,149.4338815,0.098628380745098,0.06255,0.071220908,0.419595802,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage73_2019-12-02_210831.JPG,149.4933054,0.0991371718039216,0.064817857,0.0776888545,0.440628336,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage74_2019-11-18_214712.JPG,149.4305166,0.0930164923529412,0.061114286,0.07155173,0.413990057,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage74_2019-12-02_210611.JPG,148.8824118,0.104393443176471,0.064207143,0.089304405,0.480182482,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage74_2019-12-16_210725.JPG,151.2785703,0.0991468841176471,0.065346429,0.0736277875,0.43800471,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage74_2019-12-30_201019.JPG,149.68248,0.098038091254902,0.065496429,0.0732042625,0.423440701,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage74_2020-02-14_205709.JPG,149.7038714,0.0969598166666667,0.064667857,0.0719137005,0.439459127,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage74_2020-02-14_210250.JPG,150.9969524,0.100438622313725,0.065625,0.068243924,0.413510491,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV030_StoneImage75_2020-02-03_205242.JPG,151.370922,0.0980659938039216,0.065464286,0.064554607,0.403259579,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage111_2019-12-10_210548.JPG,151.9431056,0.117445962313725,0.064467857,0.097615432,0.492631043,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage111_2019-12-10_210934.JPG,151.7879876,0.105335026078431,0.064635714,0.0456420715,0.29288376,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage111_2020-01-27_210006.JPG,151.0959145,0.11650795172549,0.064864286,0.066597248,0.355389441,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage112_2019-12-24_211753.JPG,150.4268657,0.112954321882353,0.065803571,0.100469089,0.495117668,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage112_2020-01-20_211210.JPG,151.3018164,0.132296917607843,0.0641,0.1084608555,0.549011497,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage113_2019-11-26_211051.JPG,149.2799205,0.115622662235294,0.064725,0.0943599735,0.509654418,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage36_2019-12-10_210548.JPG,148.7263746,0.122014651411765,0.065796429,0.0890025585,0.498911493,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage36_2019-12-10_210934.JPG,154.8907326,0.12893850854902,0.065860714,0.0805040625,0.463772425,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage36_2019-12-24_211753.JPG,149.1188587,0.120665321882353,0.065714286,0.087858004,0.493964117,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage36_2020-01-20_211210.JPG,152.8392215,0.113565866117647,0.064596429,0.076570004,0.449770209,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage36_2020-01-27_210006.JPG,152.6266806,0.124314066470588,0.064814286,0.0727321675,0.417901047,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage37_2019-11-26_211051.JPG,152.159082,0.122749313019608,0.063803571,0.095643311,0.4940444,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage73_2019-12-10_210548.JPG,153.9437551,0.111530822156863,0.065910714,0.071481326,0.421468232,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage73_2019-12-10_210934.JPG,150.6089087,0.126853078078431,0.064864286,0.0891962435,0.488104731,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage73_2020-01-27_210006.JPG,149.4684258,0.110263332862745,0.064021429,0.0861467765,0.483750643,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage74_2019-12-24_211753.JPG,152.8348677,0.113926312509804,0.0675,0.0816917805,0.463966889,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage74_2020-01-20_211210.JPG,148.3379663,0.105640991529412,0.064239286,0.093252889,0.472065757,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV031_StoneImage75_2019-11-26_211051.JPG,150.4014254,0.13009534372549,0.065142857,0.103594515,0.546982767,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV032_StoneImage112_2019-11-22_211045.JPG,154.1454251,0.101405769607843,0.063975,0.0473314185,0.324455247,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV032_StoneImage112_2019-12-09_204100.JPG,153.2722559,0.104066656784314,0.068882143,0.055042389,0.378891376,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV032_StoneImage112_2019-12-23_205951.JPG,154.8756538,0.114191009647059,0.066232143,0.066828244,0.412134409,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV032_StoneImage112_2020-01-29_203352.JPG,153.774407,0.110505523607843,0.063689286,0.065788585,0.407941431,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV032_StoneImage112_2020-02-11_204545.JPG,152.6484589,0.121952995529412,0.065121429,0.1007132605,0.52437499,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV032_StoneImage112_2020-02-11_204751.JPG,152.8984683,0.107658264705882,0.065285714,0.074961895,0.449080705,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV032_StoneImage113_2019-12-09_203933.JPG,156.723066,0.108560054666667,0.065139286,0.04017905,0.294341841,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV032_StoneImage36_2019-11-22_211045.JPG,153.0470192,0.106243871176471,0.065778571,0.059732723,0.393835972,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV032_StoneImage36_2019-12-09_204100.JPG,158.3288754,0.115265474705882,0.064625,0.0513987885,0.366040126,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV032_StoneImage36_2019-12-23_205951.JPG,157.4159583,0.112242183921569,0.063021429,0.050666107,0.36034919,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV032_StoneImage36_2020-01-29_203352.JPG,150.8499122,0.10566468,0.063082143,0.081743334,0.458021041,0
C:\opencv\nonwhite\201\20121119018\20121119018_CV032_StoneImage36_2020-02-11_204545.JPG,153.0108068,0.108387405294118,0.063121429,0.079294875,0.446229788,0
